Date,Salesperson,Customer Name,C    ar Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
5/2/2022,Robin Brennan,Carla Lyons,Toyota,F-150,2020,20365,0.13567133004390824,2762.95
9/5/2022,Carrie Aguilar,Nicole Taylor,Toyota,Altima,2018,24168,0.10409483810565084,2515.76
2/4/2023,Heidi Stewart,Antonio Vaughn,Nissan,Civic,2015,42328,0.09552993289876743,4043.59
9/2/2022,Kathleen Owens,Marcus Salazar,Toyota,Corolla,2010,39812,0.05073990099628444,2020.06
4/29/2023,Jessica Vega,Brian Hendricks,Toyota,Altima,2016,17939,0.10867237627558435,1949.47
9/5/2022,Natalie Ryan,Robert Smith,Honda,F-150,2021,10452,0.06309021504805948,659.42
8/30/2022,Duane Hawkins,Victoria Wallace,Honda,Civic,2021,44173,0.14102855405912562,6229.65
3/26/2023,Christopher Chandler,Katherine Bautista,Nissan,F-150,2022,40625,0.0730817083360804,2968.94
10/3/2022,Rebecca Mcguire,Linda Johnson,Ford,F-150,2010,40260,0.06597733772980215,2656.25
1/19/2023,Mary Bradley,Lauren Powell,Toyota,Silverado,2019,25332,0.06218722700031747,1575.33
10/10/2022,Daniel Patel,Mr. Philip Blackwell,Honda,Silverado,2017,17545,0.14496426466246604,2543.4
1/28/2023,Jim Cooke,Walter Perez,Nissan,Corolla,2016,43502,0.0701351998712321,3051.02
5/30/2022,Bradley Yang,Kelsey Moyer,Chevrolet,Corolla,2019,34647,0.09292529637229967,3219.58
7/26/2022,Mr. Philip Nelson,Kathleen Moreno,Chevrolet,F-150,2014,37225,0.13462889805989509,5011.56
7/2/2022,Martin Gordon,Mary Williams,Ford,F-150,2020,18033,0.0587910786766406,1060.18
6/29/2022,Amy Howell,Erin Munoz,Nissan,F-150,2018,25368,0.1387018702268869,3518.59
7/29/2022,Roy Bowers Jr.,Alejandro Fry,Honda,Corolla,2014,23842,0.10630237638126347,2534.46
7/12/2022,Denise Hoover,Michael Vaughn,Ford,Corolla,2015,17965,0.1195736301700838,2148.14
6/12/2022,Paula Torres,Tara Woods,Toyota,F-150,2019,39526,0.08571555716952822,3387.99
12/29/2022,Gary Wells,Timothy Berry,Nissan,Silverado,2021,19414,0.139691643227992,2711.97
5/2/2022,Mark Woodard,Andrew Richards,Chevrolet,F-150,2014,26634,0.08568327036430454,2282.09
4/10/2023,Jesus Schmidt,Theresa Lambert,Toyota,Silverado,2022,10227,0.0632657172626315,647.02
4/24/2023,Lauren Ball,William Ashley,Chevrolet,Altima,2014,24401,0.12893070040290255,3146.04
8/28/2022,William Campbell,Philip Adams,Ford,Altima,2013,44681,0.0542000059037048,2421.71
10/31/2022,Nicholas Hill,Angela Lopez,Toyota,F-150,2016,18281,0.07736885358963007,1414.38
11/30/2022,Heather Campbell,Eric Townsend,Ford,Silverado,2010,32791,0.1248241898668528,4093.11
2/20/2023,Deanna Johnson,Spencer Burnett,Toyota,F-150,2022,21579,0.08073416169094567,1742.16
7/8/2022,Susan Miller,Margaret Morse,Honda,F-150,2011,24283,0.09390841252006708,2280.38
7/6/2022,Randall Bennett,Roger Frazier,Chevrolet,F-150,2012,11699,0.08574661491542845,1003.15
4/19/2023,Jessica James,Zoe Rodriguez,Ford,Silverado,2018,21112,0.11436641182055915,2414.5
1/30/2023,George Randolph,Kayla Pham,Toyota,Civic,2020,43524,0.13964240596370514,6077.8
11/11/2022,Francisco Villanueva,Bryan Walter,Honda,Altima,2022,13561,0.13713474634625936,1859.68
1/30/2023,Kathleen Jackson,Timothy Hodge,Nissan,Silverado,2019,20029,0.12610929059887388,2525.84
5/19/2022,Tommy Howell,Anne Henderson,Nissan,Civic,2011,35883,0.05974013448444474,2143.66
8/31/2022,Amanda Lopez,Gregory Johnson,Chevrolet,Corolla,2010,37992,0.09268597220644759,3521.33
9/5/2022,Sharon Jackson DDS,Charles Jackson,Chevrolet,Altima,2019,31532,0.06904497216546257,2177.13
11/1/2022,John Riggs,Kendra James,Nissan,Silverado,2022,35492,0.06097021281150711,2163.95
11/12/2022,Tyrone Baker,Omar Mcdowell,Honda,Silverado,2016,42150,0.14952428847847138,6302.45
1/25/2023,Ashley Smith,Mary Collins,Nissan,Silverado,2015,16264,0.11758717489737623,1912.44
5/11/2022,Rebecca Walker,Cynthia Taylor,Toyota,Altima,2014,29342,0.08699412725237185,2552.58
4/17/2023,Cheryl Downs,Tonya Davis,Nissan,Civic,2019,48237,0.13781627305060334,6647.84
5/12/2022,Jennifer Todd,Luke Alvarado,Ford,Corolla,2017,12470,0.06412171679455689,799.6
5/3/2022,Anna King,Shelley Houston,Ford,Altima,2020,35669,0.053581306936474095,1911.19
7/20/2022,Derrick Jackson,Jackson Bishop,Chevrolet,F-150,2014,11982,0.10483767246870918,1256.16
1/13/2023,Natasha Mitchell,Brian Gregory,Honda,F-150,2016,40763,0.08553143220430683,3486.52
12/18/2022,Shannon Hahn,Mary Thompson,Chevrolet,Altima,2012,25644,0.08822170401729387,2262.36
1/11/2023,Jessica Brown,Carol Russell,Honda,F-150,2012,25334,0.05532792984732195,1401.68
8/3/2022,Jennifer Martinez,Brian Ramirez,Honda,Civic,2016,30359,0.11614957019393278,3526.18
7/29/2022,Jerome Smith,Krystal Martinez,Ford,Corolla,2019,21535,0.09764816665276085,2102.85
8/30/2022,Lindsey Richards,Bradley Keller,Honda,Altima,2014,22483,0.08936421832689932,2009.18
11/23/2022,Vincent Jones,Kathleen Bailey,Honda,Altima,2022,13851,0.06926394804433926,959.37
7/24/2022,Cynthia Williams,Amber Sparks,Honda,Altima,2021,35751,0.12496630181360927,4467.67
1/7/2023,Alan Thompson,Johnathan Rivas,Honda,Corolla,2016,46486,0.11901691574094335,5532.62
11/28/2022,Kelly Parks,Eugene Carroll,Chevrolet,F-150,2017,49619,0.06557254076054449,3253.64
6/22/2022,Chelsea Simpson,Johnny Weiss,Ford,Civic,2017,45985,0.11337963396428465,5213.76
6/17/2022,Kimberly Hines,Cynthia Carpenter,Chevrolet,Silverado,2022,26328,0.08283654529027229,2180.92
3/12/2023,Brandi Scott,Charles Davis,Honda,Altima,2010,43740,0.13493715286082447,5902.15
8/30/2022,Sarah Green,Scott Little,Toyota,F-150,2010,40388,0.1400096069841406,5654.71
4/18/2023,Kyle Vaughn,Karen Guzman,Toyota,Altima,2021,34915,0.12105233021737229,4226.54
3/6/2023,Daryl Padilla,Megan Bishop,Ford,Civic,2015,32194,0.12820542763191525,4127.45
7/28/2022,Allison Monroe,Michael Smith,Nissan,Corolla,2013,26784,0.08099782550075656,2169.45
1/13/2023,Alexander Key,Melissa Rodriguez,Honda,F-150,2021,23313,0.09615133159758048,2241.58
6/1/2022,Kayla Clark,Ms. Dana Fleming,Honda,Civic,2012,18360,0.0531432150486048,975.71
6/13/2022,Theresa Schaefer,Erik Garza,Ford,Civic,2016,17809,0.07435341797252232,1324.16
1/9/2023,Jane Morris,Sharon Heath,Chevrolet,F-150,2014,46988,0.09430599339418139,4431.25
11/21/2022,Gary Andrade,Mike Hamilton,Toyota,Corolla,2018,45640,0.11433468124029765,5218.23
6/19/2022,Karen Barton,Bryan Luna,Chevrolet,Altima,2017,40943,0.08905826020165274,3646.31
8/18/2022,Trevor Hart,Mark Hanson,Ford,Altima,2022,44014,0.10392787329940144,4574.28
2/2/2023,Jack Kaiser,Mary Farmer,Nissan,Corolla,2017,16043,0.10464974124708891,1678.9
1/25/2023,Tony Jones,David Wood,Toyota,Corolla,2014,15010,0.08885993506001894,1333.79
6/9/2022,Christopher Wright,Michael Hogan,Toyota,Silverado,2019,39720,0.13777137340757645,5472.28
7/23/2022,Timothy Benson,Pamela Meyers,Honda,Civic,2022,40808,0.10578849100216918,4317.02
11/27/2022,Sharon Rodriguez,Frank Miller,Honda,F-150,2011,40419,0.14598610318612915,5900.61
5/15/2022,Casey Evans,Andrew Phillips,Toyota,Corolla,2018,20365,0.08961418331129951,1824.99
8/9/2022,Brent Hayden,Kristopher Garcia,Honda,Altima,2019,11889,0.13078278116539588,1554.88
11/1/2022,Melissa Mann,William Gill,Ford,Civic,2013,16191,0.09576933515518993,1550.6
6/20/2022,Erin Smith,Dalton Cross,Ford,Silverado,2010,24611,0.06284780320271031,1546.75
8/11/2022,Sarah Carter,Samuel Ball,Honda,Civic,2012,20708,0.09278115987184671,1921.31
6/11/2022,Jeffrey Weeks,Miss Erica Case,Toyota,F-150,2016,14763,0.1434326003133163,2117.5
4/14/2023,Brenda Wang,Benjamin Lee,Nissan,F-150,2015,42391,0.1082838608037891,4590.26
4/11/2023,Kimberly Lane,Ivan Wright,Nissan,Altima,2013,40977,0.07778705840302505,3187.48
1/3/2023,Sarah Barker,Heidi Stevens,Nissan,Altima,2011,26120,0.12893479557942045,3367.78
4/28/2023,Anthony Henderson,Ashley Rhodes,Ford,Civic,2012,17579,0.11376839371404414,1999.93
9/15/2022,Natasha Hammond,Ariel Harrison,Nissan,F-150,2013,45639,0.1086527641831429,4958.8
9/17/2022,Heather Lewis,Dawn Bush,Honda,Silverado,2015,31696,0.0995539198188174,3155.46
4/28/2023,Alexis Marquez,Dalton Mccarty,Honda,Civic,2017,31272,0.07136116793459293,2231.61
12/10/2022,Tiffany Snyder,John Liu,Ford,F-150,2015,21573,0.11977197485395188,2583.84
3/18/2023,Ashley Baker,Christopher Clements,Honda,Corolla,2014,12559,0.1087264894185031,1365.5
8/15/2022,Allison Garcia,Christopher Gates,Ford,Altima,2017,18613,0.07859197032304138,1462.83
11/23/2022,Mark Jones,Melissa Gilbert,Honda,Corolla,2017,28183,0.09691916475142397,2731.47
8/4/2022,Robert Owens,Karen Smith,Honda,F-150,2021,40264,0.07463756995654153,3005.21
7/8/2022,Mrs. Samantha Coleman,Samantha Thomas,Chevrolet,Silverado,2020,10496,0.0976223373178374,1024.64
9/4/2022,Shannon Gonzales,Vanessa Velez,Nissan,Corolla,2020,41747,0.07788561094949348,3251.49
3/18/2023,Carlos Baker,Thomas Bryant,Nissan,F-150,2012,42553,0.06634370649748753,2823.12
6/19/2022,Zachary Reed,Kimberly Lee,Honda,Silverado,2016,30920,0.06585692431359455,2036.3
12/10/2022,Jennifer Boyd,Jacob Spencer,Honda,Corolla,2014,41720,0.06036266913677085,2518.33
11/9/2022,Jacob Smith,Jennifer Kirk,Honda,Altima,2021,18139,0.08929875701838172,1619.79
4/16/2023,Julie Rodriguez,Matthew Sampson,Ford,Corolla,2014,37556,0.13009450496072034,4885.83
3/24/2023,Donald Moore,Melinda Garcia,Nissan,Civic,2021,39695,0.1458048412406908,5787.72
2/12/2023,Trevor Mcgee,Dennis Ryan,Chevrolet,Corolla,2011,20121,0.08864555651281934,1783.64
9/4/2022,Michael Carr,Felicia Bass,Nissan,Altima,2018,30515,0.1107141881254714,3378.44
5/21/2022,David Carrillo,Marissa Smith,Nissan,Corolla,2019,27606,0.13206388801451063,3645.76
1/5/2023,Victor Krause,Lisa Sims,Toyota,Altima,2014,17647,0.09354027582547692,1650.71
2/10/2023,Molly Forbes,Kimberly Choi,Honda,Altima,2020,11752,0.07153877975700007,840.72
11/30/2022,Edward Butler,Joseph Fletcher,Chevrolet,Altima,2016,13398,0.06570110835331314,880.26
11/29/2022,Jennifer George,Lisa Butler,Ford,Corolla,2020,26852,0.137287662720111,3686.45
2/15/2023,Tina Lopez,Mary Perez,Chevrolet,F-150,2019,14814,0.14644311731625917,2169.41
1/7/2023,Steve Tate,Ashley Burgess,Nissan,Silverado,2015,21695,0.0764131175277823,1657.78
12/25/2022,Angela Jones,Brandon Pennington,Toyota,Corolla,2015,12998,0.1343245956800611,1745.95
4/16/2023,Billy Robles,Hailey Lee,Ford,Civic,2014,45316,0.10093300774758249,4573.88
5/13/2022,Kathryn Hamilton,Cole Jones,Ford,Silverado,2020,36592,0.059816947619482655,2188.82
1/23/2023,Paul Horn,Brandon Poole,Nissan,Altima,2016,30607,0.10347384097337187,3167.02
8/27/2022,Katelyn Dominguez,Lauren Hancock,Ford,Altima,2015,25204,0.08057211878567325,2030.74
11/26/2022,Tonya Sutton,Phillip Evans,Nissan,Silverado,2013,27706,0.14845857595631123,4113.19
12/23/2022,Ruben Hall,Jimmy Noble,Chevrolet,Altima,2018,25326,0.13656410528178758,3458.62
9/24/2022,Sarah Noble,Tina Payne,Ford,Silverado,2015,15007,0.05912654318056041,887.31
12/13/2022,Alexander Long,Tara Owens,Nissan,Corolla,2013,39988,0.11818593430939908,4726.02
8/3/2022,Renee Johnson,Sarah Graham,Toyota,F-150,2020,25973,0.12515790133592405,3250.73
2/4/2023,Christy Miller,Zachary Bailey,Chevrolet,Silverado,2017,33739,0.09329736728251124,3147.76
5/26/2022,Cheryl Freeman MD,Cameron Abbott,Chevrolet,Civic,2012,38330,0.12537639316333402,4805.68
4/26/2023,Teresa Garza,Robert Carpenter,Toyota,Silverado,2011,10384,0.06260180075836566,650.06
8/12/2022,Laura Lucero,Jesus Newman,Toyota,Civic,2013,47307,0.09634305768293253,4557.7
1/3/2023,Shelly Allen,Kevin Sanders,Toyota,F-150,2011,35962,0.06594228078612477,2371.42
3/11/2023,Jo Fischer,Gabrielle Adams,Nissan,Altima,2019,37987,0.0855400110391793,3249.41
3/5/2023,Craig Nelson,Sherry Wade,Honda,Civic,2018,45262,0.05054587864729976,2287.81
4/8/2023,Diana Turner,Kenneth Peters,Nissan,Altima,2014,15530,0.07540564466607166,1171.05
6/28/2022,Dalton Rodriguez,Stephanie Miller,Ford,Silverado,2020,36896,0.1113400932793625,4108
6/9/2022,Kimberly Mendez,Brett Peterson,Honda,Silverado,2012,44197,0.11249026081271488,4971.73
4/20/2023,Megan Nolan,Dr. Ruben Alexander,Honda,Civic,2018,41347,0.08989335991393851,3716.82
12/31/2022,Melissa Pham,Erica Myers,Chevrolet,Corolla,2020,24428,0.11875100530346877,2900.85
12/14/2022,Steven Atkinson,Andrea Garcia,Toyota,Corolla,2019,38114,0.09010407034443191,3434.23
4/23/2023,Brittney Foley,Robert Reid,Chevrolet,Silverado,2013,16564,0.08223712114465463,1362.18
7/29/2022,Michael Marshall,Maria Ramirez,Chevrolet,Altima,2011,46767,0.056236868839115176,2630.03
4/14/2023,Calvin Kelley,Andrew Sullivan,Toyota,Corolla,2019,14083,0.09850607076720005,1387.26
11/4/2022,Juan Kelly,Caitlin Lewis,Chevrolet,F-150,2020,43153,0.09223812080710957,3980.35
2/25/2023,Connie Webb,Johnny Galloway,Honda,Corolla,2022,33118,0.10509493490338126,3480.53
9/11/2022,Phillip Carroll,Melissa Garcia,Chevrolet,Corolla,2018,21517,0.07597108346461098,1634.67
4/13/2023,Vanessa Briggs,Samantha Perez,Honda,Altima,2011,44854,0.11404707739066197,5115.47
2/26/2023,Tony Armstrong,Tamara Hanna,Nissan,Corolla,2013,46994,0.14895782897536822,7000.12
7/28/2022,James Fields,Stephanie King,Chevrolet,Silverado,2011,21444,0.11700575073423142,2509.07
8/17/2022,Jennifer Gay,Brian Moreno,Chevrolet,Altima,2014,31597,0.13812000804713348,4364.18
3/29/2023,Vicki Hernandez,Shannon Byrd,Ford,Altima,2016,21772,0.13103423233129835,2852.88
11/19/2022,Jamie Odom,Amber Hopkins,Toyota,Civic,2011,45953,0.0931699943684981,4281.44
4/12/2023,Joshua Riddle,Caitlyn Jacobs,Ford,F-150,2016,24155,0.14934833379728799,3607.51
12/6/2022,Sarah Davis,Matthew Shepherd,Nissan,Silverado,2022,46467,0.11238926506670653,5222.39
5/13/2022,Sherri Stanley,Natasha Fisher,Ford,Altima,2010,16012,0.09512549582728594,1523.15
6/3/2022,Hayley Hunt,Heather James,Nissan,Civic,2014,14737,0.13483828656071561,1987.11
8/20/2022,Carmen Davis,Carlos Parker,Honda,Silverado,2021,41851,0.06788052903773491,2840.87
7/19/2022,Andre Alexander,Natalie Blake,Nissan,Civic,2012,27002,0.07795042279207806,2104.82
8/3/2022,Kenneth Ramos,Tara Jordan,Chevrolet,Civic,2017,37976,0.11625149725145092,4414.77
7/7/2022,Sheryl Coffey,Frank Mckee,Ford,F-150,2010,38113,0.11312864634208587,4311.67
1/5/2023,Kevin Jackson,Laura Brown,Ford,Silverado,2011,27840,0.09897896080930349,2755.57
4/4/2023,Andrew Phelps,Ryan Bradley,Honda,Civic,2021,20672,0.09019936797844205,1864.6
1/18/2023,Katherine White,Charles Brown,Chevrolet,Altima,2019,15171,0.11713489018357107,1777.05
1/12/2023,Michele Durham,Laurie Miller,Honda,Silverado,2015,44702,0.11077566120927143,4951.89
11/12/2022,Tiffany Shields,Allison Morris,Chevrolet,Silverado,2020,43007,0.07331951946572134,3153.25
10/9/2022,Adam Sharp,Jason Welch,Toyota,F-150,2021,30572,0.06375130589648327,1949
11/12/2022,Shawn Valdez,Michael Jones,Honda,Altima,2017,19186,0.13721127336439043,2632.54
3/8/2023,Toni Kim,James Bolton,Chevrolet,F-150,2012,39625,0.1106446518483098,4384.29
11/23/2022,Diane Clark,Brooke Fowler,Nissan,F-150,2014,35590,0.05627052605532795,2002.67
11/26/2022,Sara Estrada,Jennifer Mahoney,Ford,Silverado,2014,38351,0.09538245327873267,3658.01
4/6/2023,Jessica Yates,Barbara Lyons,Honda,Altima,2017,11243,0.11721378965263564,1317.83
10/26/2022,Kathleen Ray,Eileen Nolan,Nissan,Altima,2011,36988,0.11043616231308773,4084.81
8/14/2022,Nicole Black,Billy Banks,Honda,Silverado,2019,15208,0.1323321926057088,2012.51
7/29/2022,Rachel Davis,Audrey Walsh,Chevrolet,Altima,2010,33507,0.07532446394575337,2523.9
11/30/2022,Edward Hoffman,Yvonne Johnston,Chevrolet,Altima,2012,29083,0.06553523501190281,1905.96
1/25/2023,Aaron Hernandez,Tabitha Ware,Ford,Silverado,2018,46276,0.11589552062090919,5363.18
7/19/2022,Alexis Knight,Katherine Galvan,Chevrolet,Corolla,2015,33810,0.05452925750622765,1843.63
9/26/2022,Lori Thompson,Randy Simmons,Ford,Silverado,2013,35598,0.09605460556260534,3419.35
9/12/2022,Lori Smith,Christy Wagner,Toyota,Silverado,2014,27562,0.12633704655319694,3482.1
11/26/2022,Kelly Sutton,Ronald Jones,Toyota,Altima,2021,45680,0.11471562893660543,5240.21
12/19/2022,Phillip Pineda,Erica Andrews,Chevrolet,F-150,2015,25975,0.08903003073354805,2312.56
7/19/2022,Katie Coffey,Jennifer Cole DVM,Nissan,Silverado,2021,26722,0.11890944135145645,3177.5
4/14/2023,Jane Davis,Daniel Payne,Nissan,Civic,2010,37210,0.06877571307362924,2559.14
5/8/2022,Christine Ward,William Miller,Ford,Silverado,2015,47748,0.0715282993444157,3415.33
1/5/2023,Teresa Schmidt,Sarah Ferrell,Honda,Silverado,2011,12333,0.09952113290307821,1227.39
10/20/2022,Curtis Murphy,Jessica Jackson,Chevrolet,Civic,2011,38902,0.054780194621734925,2131.06
12/24/2022,Roger Copeland,Paul Thompson,Ford,Altima,2012,21381,0.07154614163545076,1529.73
2/20/2023,Brian Sanchez,Janice Wilson,Honda,Altima,2020,22132,0.12993884956398732,2875.81
2/4/2023,Morgan Ramirez,Jennifer Johnson,Honda,Corolla,2018,45066,0.12523289386168313,5643.75
7/21/2022,James Stewart,Dr. Allison Clark,Toyota,Silverado,2012,43293,0.11206169186520337,4851.49
11/18/2022,Tammy Ramirez,David Lambert,Chevrolet,F-150,2018,18848,0.05820469922533894,1097.04
4/21/2023,Matthew Collins,Jessica Williams,Chevrolet,Corolla,2012,10070,0.1091766453710365,1099.41
6/22/2022,James Garrett,Christopher Ward,Nissan,F-150,2011,31151,0.13049622186060506,4065.09
7/24/2022,Alisha Park,Tyler Hale,Honda,Silverado,2017,34691,0.1459897550663583,5064.53
11/15/2022,Jennifer Navarro,Juan Valdez,Chevrolet,Civic,2021,14101,0.06279297695044617,885.44
8/2/2022,Angela Clark,Michael Rodriguez,Toyota,Altima,2015,37321,0.08482718858585875,3165.84
8/20/2022,Christopher Collins,Robert Jones,Ford,F-150,2016,42395,0.12078302755857069,5120.6
1/4/2023,Cathy Ward,Kathleen Lamb,Honda,Corolla,2011,35728,0.09412008772436872,3362.72
1/31/2023,Keith Pham,Melissa Grimes,Nissan,Silverado,2013,42246,0.10326561572702794,4362.56
10/31/2022,Karen Spencer,Tonya Willis,Toyota,Silverado,2022,49947,0.0870179993168538,4346.29
12/3/2022,Heather Grant,Luis White,Chevrolet,Civic,2022,37877,0.1386261678769105,5250.74
8/27/2022,Heather Martin,Dylan Callahan,Toyota,Civic,2012,43691,0.1474911810698773,6444.04
4/13/2023,Dwayne Wright,Yolanda Murphy,Honda,Silverado,2011,35562,0.10419748115933167,3705.47
7/7/2022,Mary Hill,Jeffrey Andrews,Chevrolet,Civic,2021,10274,0.0719950745226264,739.68
1/21/2023,Eric Stevenson,Steven Sanders,Nissan,F-150,2014,41931,0.05947064392455309,2493.66
4/26/2023,Thomas Thomas,Joel Bradley,Toyota,Civic,2020,43320,0.054487703684793415,2360.41
7/25/2022,Amy Hamilton MD,Mr. Brandon Silva PhD,Chevrolet,Silverado,2011,14374,0.06679197971417153,960.07
8/6/2022,Christopher Mcconnell,Robert Harrison,Honda,Silverado,2022,30082,0.13735239732611748,4131.83
3/19/2023,Jason Heath,Cynthia Cunningham,Ford,Corolla,2010,18026,0.08295501271653309,1495.35
2/4/2023,Nicole Edwards,Danielle Harris,Toyota,Silverado,2017,46044,0.05249182259281318,2416.93
1/11/2023,Laurie Howe,Hannah Parks,Chevrolet,Corolla,2016,39609,0.11740341281947823,4650.23
11/17/2022,Jesse Jackson,Steven Chavez,Toyota,F-150,2018,42224,0.12902390184623136,5447.91
12/1/2022,Kaitlin Little,Gary Hall,Honda,Civic,2020,12345,0.07194023507767737,888.1
5/6/2022,Jennifer Baxter DDS,Leslie Liu,Honda,Altima,2019,45207,0.11330350094915727,5122.11
12/20/2022,Tina Gregory,Robert Griffin,Toyota,Altima,2013,27332,0.09192616463731211,2512.53
10/12/2022,Michael Moss,Kelly Eaton,Ford,Altima,2016,30085,0.057283654942431476,1723.38
1/28/2023,Paul Blake,Jeff Green,Chevrolet,F-150,2021,21933,0.14513579838385754,3183.26
6/30/2022,Dawn Morales,Miss Rachel Anthony MD,Nissan,Civic,2010,35478,0.11266775301706823,3997.23
4/26/2023,Andre Long,Lisa Salas,Honda,F-150,2019,16917,0.051165466658106395,865.57
6/3/2022,Veronica Ramirez,Jessica Garner,Honda,Civic,2022,46745,0.08791630172510172,4109.65
12/18/2022,David Roth,Tara Simpson,Ford,Corolla,2017,41335,0.09226565849130906,3813.8
9/8/2022,Chad Jackson,Kelsey Fisher,Chevrolet,F-150,2012,45041,0.08942050122813869,4027.59
4/24/2023,Jamie Roth,Jonathan Lopez,Honda,Civic,2016,22668,0.09047078985608885,2050.79
7/23/2022,Stephanie Hall,Laura Cobb,Nissan,Corolla,2016,33710,0.10272683628205365,3462.92
8/26/2022,Felicia Meyers,Sandra Sanchez,Honda,Civic,2020,31914,0.052936048798384074,1689.4
1/1/2023,Sarah Duke MD,Karen Kerr,Honda,F-150,2021,10078,0.08875510083356801,894.47
10/27/2022,James Smith,Courtney Carpenter,Honda,Civic,2020,33111,0.05461610898998597,1808.39
1/1/2023,Richard Key,Kimberly Warren,Nissan,F-150,2022,19039,0.09495962618434628,1807.94
2/14/2023,Kurt Schaefer,Chelsea Davis,Chevrolet,Silverado,2017,17495,0.11202790496473933,1959.93
12/28/2022,Sara Frank,Jason Miranda,Ford,Corolla,2017,35113,0.13308800499904144,4673.12
5/6/2022,Timothy Martin,Bailey Sullivan,Chevrolet,Altima,2013,26201,0.09027744092444098,2365.36
7/13/2022,Paul Erickson,Kimberly Martinez,Honda,F-150,2016,38727,0.07661111761382808,2966.92
7/7/2022,Patrick Sullivan,Melissa Webster,Ford,Silverado,2020,22770,0.08999766512867202,2049.25
6/11/2022,Melissa Jackson,Eric Hudson,Nissan,Corolla,2022,38017,0.0902218526294706,3429.96
4/1/2023,Christina Coleman,David Cannon,Ford,Civic,2017,27093,0.12660218048549926,3430.03
4/30/2023,Joseph Rice,Jason Coleman,Honda,F-150,2021,10319,0.09063170206026355,935.23
4/29/2023,Heather Jacobs,Mr. Christian Arroyo,Nissan,Civic,2018,27450,0.08855908649603707,2430.95
3/16/2023,Pamela Pace,Beth Knox,Nissan,Corolla,2011,43338,0.1318858073326799,5715.67
5/25/2022,Alyssa Allen,Pam Anderson,Chevrolet,Silverado,2014,41353,0.05533033100789873,2288.08
